호선,역명_표준,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분,아침첨두_평균,저녁첨두_평균,낮시간_평균,전체_평균,최대혼잡도,최대혼잡시간,첨두_집중도
2호선,문래,25.15,35.45,36.2,48.4,80.35,100.6,71.6,56.9,38.25,34.85,33.5,34.45,36.3,35.15,39.65,41.2,36.150000000000006,37.900000000000006,37.65,41.05,40.650000000000006,52.5,52.3,64.65,63.3,81.15,86.05,54.55,40.15,36.7,50.05,49.15,40.05,57.2,46.650000000000006,43.75,22.3,14.65,6.65,77.3625,65.475,38.0375,46.23589743589744,100.6,8시00분,3.7551757146191065
2호선,방배,52.35,37.45,41.0,65.05,73.45,89.65,85.55,77.95,57.1,49.45,48.699999999999996,36.3,41.9,46.400000000000006,41.05,48.95,47.849999999999994,45.4,49.55,58.7,58.400000000000006,67.15,67.65,82.75,88.9,95.80000000000001,93.05000000000001,70.8,55.0,50.5,53.05,57.400000000000006,64.85,65.10000000000001,44.15,37.099999999999994,21.85,18.45,9.1,81.65,78.66250000000001,46.0625,56.27820512820512,95.80000000000001,18시00분,3.4803255689481563
2호선,봉천,45.300000000000004,35.75,36.95,53.95,66.8,78.65,71.25,66.95,37.25,37.849999999999994,37.2,29.0,33.9,37.75,36.15,39.0,38.45,36.400000000000006,36.7,43.65,46.2,50.900000000000006,53.0,51.6,74.05,72.05000000000001,68.0,56.95,45.2,35.45,41.85,46.0,47.5,52.650000000000006,42.0,32.15,20.75,16.3,10.65,70.9125,60.55,37.837500000000006,45.18333333333334,78.65,8시00분,3.474397001007016
2호선,사당,52.150000000000006,39.0,40.7,65.55,75.6,92.7,89.75,86.75,47.650000000000006,51.0,49.75,34.75,41.0,44.900000000000006,40.55,47.0,46.650000000000006,43.25,45.45,53.8,53.65,57.85,63.3,70.15,79.8,84.8,87.6,67.7,51.85,47.3,51.0,54.599999999999994,64.35,63.45,48.199999999999996,39.349999999999994,23.65,19.1,11.2,86.2,72.9875,44.775,54.53461538461537,92.7,8시00분,3.555276302506392
2호선,삼성,15.1,18.4,21.5,32.0,41.4,56.2,52.75,42.55,36.55,29.450000000000003,26.5,26.950000000000003,26.299999999999997,32.25,31.6,30.9,34.75,33.1,34.7,43.6,42.95,50.55,54.3,66.05,67.85,84.80000000000001,71.2,55.800000000000004,41.099999999999994,43.25,37.400000000000006,44.25,52.65,49.55,28.4,24.35,14.7,12.05,5.6,48.224999999999994,63.225,32.375,38.80384615384616,84.80000000000001,18시00분,3.4424709361398937
2호선,상왕십리,18.85,27.65,27.3,52.599999999999994,64.4,87.4,71.2,49.95,48.2,35.599999999999994,40.349999999999994,45.9,41.75,45.35,48.2,49.05,45.55,48.1,46.55,51.35,57.8,52.35,65.05,71.65,73.65,83.3,83.8,55.099999999999994,42.35,48.0,41.35,42.65,51.6,46.5,44.7,26.65,25.8,14.65,5.75,68.2375,66.1375,47.03750000000001,48.153846153846146,87.4,8시00분,2.8567631601007033
2호선,서울대입구,44.650000000000006,37.05,40.15,57.150000000000006,71.75,83.95,74.3,72.75,40.4,40.4,40.9,30.0,34.900000000000006,40.2,37.9,41.150000000000006,41.0,38.0,38.55,47.349999999999994,49.2,54.2,56.4,55.45,77.95,76.45,72.65,60.3,47.650000000000006,38.15,45.85,49.9,51.5,56.400000000000006,42.95,34.8,22.35,16.95,11.9,75.6875,64.26250000000002,40.0625,48.03846153846155,83.95,8시00분,3.4932916444732203
2호선,서초,50.4,33.65,41.4,60.900000000000006,71.15,86.85,82.75,78.85000000000001,57.9,48.05,49.0,36.65,42.55,45.8,42.7,46.95,50.45,46.65,50.0,59.550000000000004,59.0,65.3,69.55,85.45,89.25,99.25,90.95,71.15,54.2,54.4,50.5,59.4,67.85,63.150000000000006,44.35,36.849999999999994,20.35,17.95,9.1,79.9,78.8875,46.474999999999994,56.158974358974355,99.25,18시00분,3.4166217661835026
2호선,선릉,25.950000000000003,23.75,26.299999999999997,39.650000000000006,51.45,68.25,67.9,55.45,47.3,39.1,34.45,32.85,33.55,37.7,38.4,37.45,42.75,38.45,40.349999999999994,50.95,50.5,56.4,60.349999999999994,73.7,74.80000000000001,91.05000000000001,77.05,60.7,45.05,44.05,41.45,46.7,55.45,52.55,33.2,26.65,16.299999999999997,13.850000000000001,6.15,60.7625,68.4625,39.075,45.075641025641026,91.05000000000001,18시00분,3.3071016428124986
2호선,성수,2.933333333333333,5.366666666666667,5.816666666666666,11.216666666666667,12.716666666666667,19.55,15.483333333333334,11.966666666666667,13.216666666666667,9.616666666666667,10.3,11.1,10.233333333333334,11.466666666666667,12.466666666666669,12.416666666666666,12.9,13.350000000000001,13.666666666666666,15.183333333333332,17.466666666666665,17.083333333333332,18.53333333333333,20.73333333333333,24.866666666666664,33.75,31.916666666666668,21.150000000000002,17.766666666666666,20.866666666666667,16.166666666666668,18.783333333333335,19.5,17.633333333333333,13.333333333333334,9.316666666666666,7.516666666666667,5.716666666666666,3.1999999999999997,14.929166666666667,26.145833333333336,12.3125,14.519658119658128,33.75,18시00분,3.3360403381896178
2호선,시청,14.5,23.9,22.3,36.45,56.35,73.1,59.15,40.85,38.25,30.65,34.75,38.25,37.25,37.55,41.1,42.05,40.0,40.5,40.15,45.55,45.2,50.55,54.0,66.4,65.65,89.7,80.5,49.1,41.6,42.9,45.75,45.05,45.599999999999994,54.55,45.6,31.15,24.25,16.45,6.35,57.3625,65.225,40.175,43.4102564102564,89.7,18시00분,3.05133782075077
2호선,신답,9.2,9.5,11.6,15.35,24.9,41.45,40.3,26.85,23.55,13.100000000000001,13.95,12.65,11.85,12.6,13.15,14.25,14.25,12.899999999999999,14.0,14.5,15.6,17.35,21.35,24.65,29.150000000000002,35.15,29.25,18.2,14.9,14.8,12.600000000000001,11.85,11.25,11.0,7.55,5.95,3.35,2.8,1.15,33.375,24.375000000000004,13.5625,16.353846153846153,41.45,8시00분,4.258064202170382
2호선,신당,18.8,28.4,26.6,51.85,68.55,87.9,71.55,50.3,47.95,34.95,41.650000000000006,45.55,42.099999999999994,43.8,48.400000000000006,48.85,46.85,47.15,46.45,51.4,56.650000000000006,50.95,66.4,71.9,72.5,83.5,80.6,52.95,43.25,47.85,41.2,42.65,51.35,48.9,45.75,27.5,26.25,15.5,7.050000000000001,69.575,65.075,46.975,48.25,87.9,8시00분,2.8664182465903516
2호선,신대방,44.45,33.2,32.15,45.65,59.099999999999994,72.5,63.25,56.699999999999996,33.7,33.25,31.950000000000003,26.2,28.95,32.7,32.45,37.1,32.7,32.85,32.3,38.25,39.4,45.25,46.65,46.75,61.55,65.35,65.65,48.95,38.85,33.65,35.349999999999994,39.2,41.45,45.05,38.0,29.1,21.7,15.95,9.75,62.887499999999996,54.699999999999996,33.7375,40.17948717948718,72.5,8시00분,3.485364846673143
2호선,신도림,14.275,18.575,19.425,29.35,42.525,59.325,48.625,34.725,24.1,18.95,20.5,17.225,20.7,22.15,23.425,24.925,23.325,22.75,23.549999999999997,24.675,26.5,30.5,31.425,38.25,43.65,55.825,62.0,38.825,28.775,25.45,26.65,27.175,24.725,30.05,29.275,17.450000000000003,13.45,7.5,4.2,46.3,46.35625,23.45625,28.071153846153848,62.0,18시30분,3.95017302637152
2호선,신림,47.3,34.8,36.6,51.05,66.2,80.85,69.95,67.19999999999999,36.599999999999994,36.6,36.2,28.45,32.0,37.2,35.0,38.95,35.45,34.6,34.35,40.349999999999994,42.4,47.7,47.849999999999994,47.099999999999994,66.15,64.2,60.55,48.95,40.25,30.65,35.0,40.1,40.45,45.0,36.7,27.799999999999997,18.950000000000003,13.8,7.9,71.05,53.4875,36.650000000000006,42.082051282051296,80.85,8시00분,3.3980217353882196
2호선,신설동,5.4,6.3,5.65,8.1,14.45,24.2,23.7,15.4,11.6,7.65,6.6,6.25,6.3,5.9,6.55,7.2,7.5,5.85,6.75,6.75,6.2,6.45,8.4,8.85,9.3,9.25,5.8,3.95,3.75,3.2,2.8,2.55,2.15,2.35,1.65,1.35,0.9,0.95,0.25,19.4375,5.6875,6.7875,6.8769230769230765,24.2,8시00분,3.7016569131997183
2호선,신정네거리,15.100000000000001,17.4,27.25,34.099999999999994,58.349999999999994,64.15,42.55,29.55,19.55,14.600000000000001,13.8,12.950000000000001,13.35,13.45,12.55,13.45,12.05,11.649999999999999,11.7,13.45,14.3,16.4,18.95,23.0,31.549999999999997,39.400000000000006,38.35,27.75,18.7,15.45,13.75,13.0,10.45,11.25,10.9,8.75,5.5,2.5,0.9,48.650000000000006,31.05,12.875,19.79102564102564,64.15,8시00분,6.190290781336639
2호선,신촌,17.95,22.450000000000003,24.35,36.7,56.099999999999994,77.9,58.35,42.3,33.8,27.5,35.2,34.45,35.650000000000006,36.8,38.3,42.150000000000006,37.5,38.15,38.8,42.2,42.9,52.25,50.7,60.699999999999996,57.15,75.95,72.7,46.95,38.6,38.400000000000006,50.55,44.75,42.65,59.1,44.150000000000006,36.25,24.45,14.9,6.6,58.662499999999994,58.550000000000004,38.6875,41.95641025641026,77.9,8시00분,3.02972528517673
2호선,아현,15.6,23.700000000000003,24.349999999999998,36.45,59.45,82.55,64.3,43.5,36.7,29.45,35.95,37.2,37.849999999999994,37.150000000000006,39.8,42.25,38.849999999999994,39.1,38.65,43.55,42.6,49.35,51.150000000000006,60.75,56.8,79.3,74.55,47.150000000000006,38.349999999999994,38.9,47.849999999999994,41.05,43.25,52.1,44.8,31.6,24.2,16.5,7.5,62.45,59.8375,39.5125,42.414102564102556,82.55,8시00분,3.094906596775537
2호선,양천구청,17.5,20.25,33.5,42.35,70.15,72.1,54.65,38.55,26.400000000000002,18.700000000000003,17.950000000000003,15.649999999999999,16.05,15.2,15.850000000000001,16.35,15.7,15.15,14.3,16.9,19.25,20.549999999999997,24.75,27.95,40.3,52.95,57.5,38.55,28.05,22.5,18.25,18.45,17.1,15.2,17.049999999999997,12.95,10.0,3.8,1.65,58.8625,44.2625,15.775000000000002,25.64230769230769,72.1,8시00분,6.537242057861041
2호선,역삼,36.85,25.05,30.650000000000002,43.8,55.05,68.55,66.5,57.8,47.6,39.55,40.0,35.0,37.25,43.25,41.55,41.849999999999994,48.400000000000006,43.2,46.150000000000006,57.3,56.650000000000006,64.55000000000001,66.7,88.5,87.75,108.19999999999999,87.25,70.7,51.05,51.349999999999994,47.3,55.9,65.2,58.599999999999994,37.25,32.849999999999994,18.3,15.25,6.8999999999999995,61.974999999999994,79.3,43.7625,50.656410256410254,108.19999999999999,18시00분,3.228220434659344
2호선,영등포구청,25.35,34.0,34.9,48.5,80.44999999999999,101.6,71.0,56.0,38.25,33.95,35.95,33.599999999999994,37.35,36.25,38.3,41.35,35.9,37.35,38.650000000000006,39.05,39.45,51.0,52.3,62.55,61.55,80.5,84.94999999999999,53.55,37.35,35.8,49.4,46.2,38.9,56.85,40.8,41.2,19.55,15.65,6.75,77.26249999999999,64.0875,37.95,45.437179487179485,101.6,8시00분,3.7246375830135023
2호선,왕십리,17.299999999999997,24.8,23.4,45.6,57.150000000000006,79.8,68.05,45.099999999999994,46.099999999999994,34.65,38.2,42.85,38.3,40.1,47.1,43.55,42.7,43.7,43.25,44.45,51.85,45.2,54.65,58.1,63.05,70.80000000000001,70.35,48.65,37.900000000000006,45.099999999999994,34.75,36.15,46.5,38.8,36.9,22.05,20.7,13.0,5.4,62.525,56.925000000000004,43.3625,42.719230769230776,79.8,8시00분,2.7546842835472063
2호선,용답,11.5,10.799999999999999,12.6,16.1,27.7,45.0,48.849999999999994,29.799999999999997,22.4,13.65,14.4,13.0,12.25,13.45,13.899999999999999,15.0,14.25,13.55,14.95,15.3,17.9,19.5,23.65,27.450000000000003,31.900000000000002,44.0,30.25,18.7,16.7,17.099999999999998,13.4,13.45,12.75,12.549999999999999,8.0,6.3,4.1,3.25,1.3,37.8375,27.4125,14.149999999999999,17.966666666666665,48.849999999999994,8시30분,4.611307094607273
2호선,용두,8.15,8.5,10.1,13.3,21.5,35.4,34.25,23.1,18.4,12.549999999999999,11.45,11.65,10.8,11.55,12.1,13.049999999999999,13.5,11.7,12.55,13.45,14.45,17.15,20.4,22.5,26.450000000000003,32.900000000000006,26.1,16.45,13.399999999999999,13.049999999999999,11.45,10.8,10.0,9.85,7.45,5.15,2.9000000000000004,2.5,0.9,28.5625,22.2125,12.549999999999999,14.638461538461538,35.4,8시00분,4.04581641069192
2호선,을지로3가,13.649999999999999,25.65,21.049999999999997,36.75,56.2,73.30000000000001,60.0,41.2,38.35,30.45,32.05,37.95,36.4,38.35,38.75,42.099999999999994,39.45,40.65,40.15,43.8,45.900000000000006,47.0,54.75,68.0,63.9,84.15,73.19999999999999,47.05,38.6,41.8,36.7,43.1,45.95,46.4,43.05,27.8,27.450000000000003,14.9,5.5,57.675,60.74999999999999,39.662499999999994,42.08846153846154,84.15,18시00분,2.98581776272757
2호선,을지로4가,13.7,26.400000000000002,21.65,40.7,58.2,73.25,61.5,41.2,38.55,28.85,32.75,37.849999999999994,36.150000000000006,38.05,38.8,41.55,39.650000000000006,40.6,40.3,44.150000000000006,46.05,47.05,58.0,66.65,64.1,81.0,72.7,49.05,37.75,42.150000000000006,36.1,42.9,45.15,45.35,42.2,27.6,26.05,14.0,6.8999999999999995,58.537499999999994,60.125,39.5125,42.16923076923076,81.0,18시00분,3.0031634798313576
2호선,을지로입구,11.1,23.0,19.799999999999997,32.45,49.7,67.15,52.5,38.15,33.95,28.7,30.8,36.849999999999994,35.150000000000006,37.3,38.55,42.2,40.0,39.6,41.650000000000006,44.45,47.55,49.55,55.449999999999996,69.7,69.15,93.3,79.35,51.1,41.3,49.75,42.05,46.849999999999994,47.2,55.2,46.7,32.0,27.2,16.0,6.800000000000001,51.87500000000001,66.26249999999999,39.5125,42.801282051282044,93.3,18시00분,2.989876545653235
2호선,이대,17.6,22.45,23.5,38.05,56.05,80.4,58.95,42.099999999999994,34.650000000000006,27.75,34.2,35.55,36.1,35.45,39.900000000000006,41.25,38.0,39.0,39.25,41.5,44.150000000000006,49.3,51.4,61.75,56.150000000000006,77.35,74.4,46.9,39.0,39.05,47.75,41.599999999999994,42.75,52.65,42.599999999999994,33.2,23.95,15.05,6.55,59.37499999999999,59.4125,38.650000000000006,41.72435897435897,80.4,8시00분,3.073415185681366
2호선,잠실,21.35,21.6,24.75,39.25,51.050000000000004,67.85,60.349999999999994,45.5,40.599999999999994,30.85,26.55,29.650000000000002,26.3,31.25,32.0,30.4,32.2,30.0,30.950000000000003,35.9,37.65,39.349999999999994,40.1,50.1,44.349999999999994,53.45,53.25,37.3,28.4,35.2,28.349999999999998,32.9,37.55,38.25,22.450000000000003,17.2,12.399999999999999,9.05,5.05,56.1875,43.1,31.462500000000002,34.12051282051283,67.85,8시00분,3.1557408611604014
2호선,잠실나루,17.7,17.35,20.45,30.25,39.25,55.6,47.15,35.599999999999994,34.55,24.549999999999997,22.65,30.75,25.15,28.15,30.8,27.700000000000003,30.4,29.25,30.75,35.2,37.2,39.2,40.6,48.6,44.8,53.1,56.85,37.3,28.85,31.3,26.85,32.5,36.25,36.2,23.8,17.4,13.75,10.35,6.3,44.4,44.025,29.262500000000003,31.652564102564103,56.85,18시30분,3.0217854584609833
2호선,잠실새내,19.4,21.05,24.0,37.6,50.65,65.4,64.9,46.55,42.6,31.549999999999997,28.25,28.55,27.8,31.65,33.35,31.25,33.150000000000006,31.1,32.55,37.75,39.900000000000006,42.900000000000006,45.2,54.2,52.65,62.599999999999994,62.45,46.8,34.0,35.849999999999994,32.35,35.4,43.400000000000006,44.55,27.150000000000002,20.65,16.1,10.55,5.2,56.875,51.4625,32.35,36.69230769230769,65.4,8시00분,3.348917979940712
2호선,종합운동장,20.049999999999997,18.35,23.8,35.75,48.0,64.55,65.7,48.45,42.65,33.55,29.05,28.299999999999997,27.2,31.8,32.25,30.1,34.25,30.85,32.2,38.45,39.900000000000006,42.95,46.05,54.8,54.699999999999996,63.8,62.8,47.400000000000006,34.3,36.400000000000006,30.7,36.75,41.5,45.349999999999994,26.200000000000003,21.7,16.5,11.2,5.2,56.675,52.075,32.1,36.75641025641026,65.7,8시30분,3.38785036174921
2호선,충정로,15.149999999999999,24.85,24.049999999999997,36.75,57.650000000000006,80.4,62.75,43.35,38.85,30.049999999999997,35.1,38.05,37.25,37.849999999999994,41.2,41.599999999999994,39.9,40.15,39.6,44.349999999999994,44.15,50.0,51.8,63.449999999999996,61.900000000000006,84.2,73.95,48.25,39.7,40.849999999999994,48.650000000000006,42.1,43.900000000000006,53.8,44.45,31.3,24.35,16.1,6.25,61.0375,61.525000000000006,40.137499999999996,43.02692307692308,84.2,18시00분,3.053565791253422
2호선,한양대,15.15,18.7,18.3,35.15,41.1,58.400000000000006,49.85,33.8,36.849999999999994,24.35,29.349999999999998,35.4,33.0,34.05,37.65,37.35,36.35,38.2,39.849999999999994,41.349999999999994,48.5,44.15,52.1,57.6,57.55,68.3,66.3,44.85,34.55,45.1,31.049999999999997,35.95,43.9,36.25,33.8,19.950000000000003,18.65,10.649999999999999,4.8,45.787499999999994,53.5,36.349999999999994,37.13333333333333,68.3,18시00분,2.7314304613086535
2호선,합정,24.45,30.25,30.5,44.2,74.1,95.5,69.35,49.55,37.150000000000006,32.25,35.15,33.7,35.25,35.55,39.85,40.2,35.95,37.05,36.2,38.7,38.35,49.4,49.0,55.349999999999994,58.25,73.5,75.25,48.15,38.6,35.35,50.400000000000006,47.4,38.8,59.8,44.2,35.2,23.0,15.15,8.25,72.125,58.875,37.8875,43.54615384615386,95.5,8시00분,3.457604659647518
2호선,홍대입구,17.5,25.65,26.400000000000002,40.0,62.949999999999996,87.0,61.05,45.35,33.2,28.3,35.05,33.55,33.3,35.5,37.6,38.7,36.05,35.25,35.4,38.5,38.650000000000006,47.4,46.55,55.65,53.0,68.4,67.44999999999999,45.15,37.1,35.15,49.55,45.150000000000006,42.15,58.699999999999996,45.45,37.0,26.200000000000003,14.55,8.45,64.0875,54.525,36.9625,41.23076923076924,87.0,8시00분,3.2089955168347517
3호선,가락시장,6.45,13.8,14.299999999999999,19.8,26.75,31.05,26.95,16.85,12.5,11.0,10.65,10.3,11.2,12.7,9.649999999999999,10.45,10.05,11.2,11.95,12.3,11.25,17.85,18.0,22.1,19.3,20.65,21.049999999999997,16.0,10.05,9.0,8.75,7.9,10.35,10.4,7.8,6.35,5.9,2.6500000000000004,2.05,25.4,16.9375,10.712499999999999,13.264102564102563,31.05,8시00분,3.9521583241859215
3호선,경복궁,21.849999999999998,26.15,32.2,45.75,61.3,70.64999999999999,56.9,47.699999999999996,42.3,36.85,39.050000000000004,36.8,32.25,36.15,40.95,45.900000000000006,41.05,36.849999999999994,39.349999999999994,52.0,55.05,59.65,58.05,72.55,69.55,80.15,70.6,52.65,42.9,37.25,34.550000000000004,34.2,35.0,32.55,34.1,25.0,16.0,8.9,4.75,59.137499999999996,61.575,41.0125,42.70384615384616,80.15,18시00분,2.94330989470747
3호선,경찰병원,4.9,9.0,9.8,13.0,19.0,20.25,16.75,10.85,6.75,7.15,6.9,7.1,7.55,8.6,6.6,7.300000000000001,6.7,7.95,8.0,8.75,7.6,13.7,12.65,16.55,13.45,14.95,15.5,10.6,6.7,6.1,5.949999999999999,5.5,7.1,7.4,5.05,4.2,3.6,1.7,0.6,16.7125,11.9375,7.3,9.020512820512822,20.25,8시00분,3.9246569966223293
3호선,고속터미널,12.45,25.400000000000002,26.150000000000002,42.5,56.349999999999994,70.0,74.9,58.15,52.1,37.7,38.95,44.45,37.599999999999994,45.95,44.4,43.849999999999994,49.8,46.349999999999994,48.65,51.65,49.35,56.45,70.65,65.15,62.75,75.7,68.30000000000001,48.55,39.25,34.7,30.6,30.4,30.8,38.2,27.25,20.85,13.6,9.25,3.3499999999999996,64.85,57.95,46.0,43.14102564102564,75.7,18시00분,2.6695651593572793
3호선,교대,15.1,25.85,27.05,42.900000000000006,51.5,68.80000000000001,61.85,49.25,39.900000000000006,31.299999999999997,34.65,39.9,34.650000000000006,42.6,42.4,40.2,43.3,43.55,48.5,52.1,47.849999999999994,55.25,72.65,70.7,66.0,82.35,73.0,51.599999999999994,38.75,33.85,30.7,31.45,31.2,40.7,29.35,20.5,14.15,9.45,3.0999999999999996,57.85,61.425,42.125,41.998717948717946,82.35,18시00분,2.8314539387191946
3호선,구파발,17.15,18.15,23.400000000000002,33.9,38.0,47.9,32.5,24.900000000000002,25.3,24.35,22.85,22.8,18.0,21.75,25.85,27.349999999999998,22.95,17.2,21.35,26.299999999999997,34.45,29.7,25.75,33.95,41.1,36.95,33.95,29.15,21.400000000000002,19.5,16.1,18.95,18.25,15.85,14.55,15.9,6.85,4.95,1.75,35.825,30.362500000000004,24.475,23.87179487179488,47.9,8시00분,2.7042899814386114
3호선,금호,21.1,24.85,26.1,45.1,55.6,73.5,62.25,58.2,49.2,39.6,40.75,45.9,39.55,43.15,49.3,48.900000000000006,48.7,47.8,45.7,56.45,54.3,62.55,70.3,68.65,70.15,84.2,76.3,57.1,43.75,37.4,32.5,35.0,31.8,37.25,32.1,23.299999999999997,16.25,9.7,5.0,62.3875,65.3375,47.5125,45.36666666666667,84.2,18시00분,2.6882398802790872
3호선,남부터미널,13.700000000000001,19.85,23.9,38.6,46.45,56.650000000000006,50.45,39.7,33.15,26.55,29.349999999999998,33.8,30.0,35.650000000000006,34.35,31.85,33.8,35.8,39.25,42.349999999999994,38.150000000000006,45.35,61.0,61.900000000000006,58.05,73.3,59.55,42.3,32.4,28.0,25.5,26.75,28.1,34.95,23.65,16.9,11.4,7.3,2.45,48.3125,51.887499999999996,33.912499999999994,35.18461538461539,73.3,18시00분,2.9546626478536635
3호선,녹번,27.15,25.6,33.0,43.75,59.65,67.9,50.4,42.15,38.55,30.049999999999997,36.3,27.45,29.200000000000003,29.5,34.35,35.8,31.55,28.65,27.6,37.45,45.4,42.25,37.2,48.2,53.25,56.7,54.55,41.55,32.5,27.099999999999998,27.450000000000003,23.9,26.5,22.549999999999997,25.0,19.2,13.95,8.1,5.35,55.025000000000006,46.325,32.800000000000004,34.532051282051285,67.9,8시00분,3.089938930184789
3호선,대청,7.699999999999999,10.95,14.05,22.7,30.45,35.2,29.5,20.75,17.65,14.65,15.850000000000001,15.950000000000001,16.549999999999997,19.0,16.95,15.85,16.45,17.950000000000003,20.7,20.0,19.85,22.8,31.0,32.6,26.15,32.85,26.599999999999998,18.65,14.1,12.95,11.0,11.35,12.0,16.299999999999997,11.350000000000001,7.1,5.5,4.75,1.85,28.975,23.049999999999997,17.0625,17.88717948717949,35.2,8시00분,3.049084070383351
3호선,대치,7.45,13.2,16.3,23.3,34.15,37.05,34.2,24.4,19.25,16.0,17.35,18.6,17.35,20.75,19.0,17.9,18.35,20.25,21.8,21.7,19.75,25.6,32.35,34.45,28.700000000000003,35.25,30.85,20.4,16.65,13.95,13.7,13.649999999999999,14.3,25.5,14.7,8.65,6.65,5.0,2.15,32.449999999999996,25.7875,19.0,20.01538461538462,37.05,8시00분,3.065131417624662
3호선,도곡,8.05,15.1,17.0,26.75,35.15,42.2,39.45,27.7,21.700000000000003,18.15,19.9,21.45,20.4,23.950000000000003,22.4,20.65,21.799999999999997,23.35,25.65,24.9,23.85,29.1,39.6,38.15,32.8,39.3,36.1,23.9,18.95,16.05,15.600000000000001,15.25,16.1,23.85,15.6,10.85,7.65,5.75,2.5,36.125,29.562500000000004,22.2,22.73461538461538,42.2,8시00분,2.958896263112781
3호선,독립문,21.25,27.5,33.3,47.25,62.1,74.35,58.8,49.6,42.25,36.0,38.35,33.75,30.75,31.95,38.75,41.7,36.85,31.9,33.8,46.45,48.900000000000006,50.95,45.9,63.6,64.35,70.0,64.3,48.199999999999996,39.55,33.6,32.0,30.200000000000003,31.25,29.55,30.95,22.9,15.05,8.35,7.3,61.2125,55.5125,37.3125,39.834615384615375,74.35,8시00분,3.128308123864439
3호선,동대입구,14.899999999999999,20.85,23.75,38.35,47.35,62.650000000000006,50.4,49.15,38.95,35.55,36.45,39.3,34.4,39.25,44.25,46.5,45.2,44.5,43.6,53.65,52.849999999999994,63.3,63.7,63.95,69.69999999999999,77.45,68.30000000000001,51.45,40.75,35.25,32.05,32.7,31.1,34.05,29.8,21.0,14.5,8.15,3.9000000000000004,52.3875,59.4875,43.8,41.101282051282055,77.45,18시00분,2.5542236859766283
3호선,매봉,8.85,15.25,18.3,28.6,36.05,43.15,38.4,30.7,23.5,19.95,21.3,23.95,22.05,26.8,24.3,22.55,24.4,26.5,28.6,28.55,27.0,34.45,44.1,43.900000000000006,37.650000000000006,48.15,42.15,28.15,21.0,18.5,18.1,18.55,18.7,24.45,17.15,11.399999999999999,8.75,5.45,2.2,37.074999999999996,34.8625,24.512500000000003,25.16794871794872,48.15,18시00분,2.934727060286504
3호선,무악재,28.5,26.85,32.9,47.0,63.650000000000006,74.14999999999999,58.55,47.9,42.4,35.699999999999996,38.05,31.5,31.55,31.400000000000002,38.65,39.900000000000006,36.5,30.700000000000003,31.849999999999998,43.65,48.9,48.400000000000006,44.75,62.25,62.8,68.3,62.8,47.0,38.1,32.75,31.15,29.700000000000003,30.2,28.65,30.15,21.8,16.3,8.2,7.05,61.06250000000001,54.05,36.6125,39.246153846153845,74.14999999999999,8시00분,3.1440763907387814
3호선,불광,24.700000000000003,24.45,30.05,38.800000000000004,54.5,62.85,43.55,39.300000000000004,33.95,28.1,34.5,27.299999999999997,26.950000000000003,28.1,32.55,35.05,31.0,28.15,26.6,35.95,46.05,41.8,36.6,48.2,52.4,55.45,56.0,39.25,32.55,27.349999999999998,27.25,23.75,26.9,22.35,24.45,18.8,13.649999999999999,7.35,4.85,50.05,45.8125,31.674999999999997,33.11282051282051,62.85,8시00분,3.0264403148716554
3호선,수서,7.5,6.800000000000001,11.15,17.7,23.4,31.349999999999998,27.25,17.6,13.55,11.4,12.700000000000001,12.2,14.15,14.45,12.899999999999999,13.3,13.25,13.7,15.7,15.45,15.55,16.7,24.0,28.1,22.05,26.4,25.15,15.0,12.35,9.95,10.3,9.1,10.5,11.65,10.75,5.85,5.8,3.8,1.6,24.9,19.724999999999998,13.475,14.617948717948716,31.349999999999998,8시00분,3.3116880659229637
3호선,신사,11.0,22.05,23.45,36.45,47.0,65.0,54.15,50.4,42.9,34.75,38.599999999999994,46.3,39.0,45.35,46.75,44.65,48.75,47.25,49.05,56.75,53.55,61.0,73.35,70.9,68.05,88.75,78.25,59.2,44.6,40.15,33.65,36.6,33.8,44.7,31.0,23.85,15.8,9.3,2.95,54.1375,67.7,46.375,44.07820512820512,88.75,18시00분,2.627223663024827
3호선,안국,22.15,26.25,31.65,43.85,58.949999999999996,73.75,59.650000000000006,52.6,47.75,40.35,42.8,41.8,37.8,42.2,47.9,53.05,49.0,45.3,45.15,59.55,63.55,71.4,67.5,77.9,79.3,87.3,76.05,57.05,43.45,40.25,35.85,36.900000000000006,36.35,34.3,35.25,25.799999999999997,17.1,9.1,4.85,61.2375,65.96249999999999,48.037499999999994,46.68589743589742,87.3,18시00분,2.6479312485468385
3호선,압구정,11.950000000000001,23.9,26.95,44.8,54.2,71.35,58.5,53.8,48.3,37.4,40.95,47.95,40.099999999999994,44.95,50.8,46.75,51.3,52.5,52.65,63.15,59.900000000000006,69.1,78.2,76.15,77.25,95.65,86.80000000000001,64.15,50.349999999999994,43.55,36.65,39.9,36.05,42.900000000000006,36.2,26.1,17.4,9.7,3.0,59.462500000000006,74.23750000000001,48.45,47.98076923076923,95.65,18시00분,2.7595458666760404
